index,soc,Temperature,ncells,ncolumns,hcomb
0,0.833853132974199,27.83467052385727,9,3,36.05078418364297
0,0.8330025517436915,27.834717553148668,9,3,36.60155189459541
0,0.832151970513184,27.834717553148668,9,3,36.32249675347474
0,0.8315849163595124,27.866881117547063,9,3,36.06570255446013
0,0.830450808052169,27.899149611292632,9,3,36.53761464045043
0,0.8301672809753331,27.899149611292632,9,3,35.01892515200549
0,0.8296002268216615,27.931555770470425,9,3,35.55819142680768
0,0.8293166997448256,27.931555770470425,9,3,35.55754855870074
0,0.8290331726679898,27.931555770470425,9,3,35.556905690593794
0,0.8287496455911539,27.931555770470425,9,3,35.556262822486836
0,0.8284661185143182,27.931555770470425,9,3,35.207221791041846
0,0.8270484831301389,27.99599903803757,9,3,34.36317390966722
0,0.8267649560533031,27.996124381324748,9,3,35.77248624439795
0,0.8259143748227956,27.996364733629957,9,3,36.42557652901279
0,0.8256308477459597,27.996124381324748,9,3,35.060954098203396
0,0.8250637935922881,28.02846619126092,9,3,34.82013961039678
0,0.8233626311312731,28.060767999065614,9,3,34.5803648789771
0,0.8222285228239297,28.12570683855583,9,3,34.11300600091687
0,0.8219449957470939,28.12570683855583,9,3,34.11238466036552
0,0.821661468670258,28.12570683855583,9,3,34.11176331981418
0,0.8213779415934221,28.12570683855583,9,3,34.11114197926284
0,0.8196767791324071,28.15794571071075,9,3,35.42072354376592
0,0.8176920895945563,28.222495095997328,9,3,33.43311760743506
0,0.8168415083640488,28.222495095997328,9,3,33.43128388209086
0,0.8165579812872129,28.222495095997328,9,3,33.43067264030945
0,0.8162744542103771,28.222495095997328,9,3,33.43006139852805
0,0.8151403459030337,28.25503157398047,9,3,33.833434667945944
0,0.8148568188261979,28.25503157398047,9,3,33.20769530880111
0,0.8145732917493621,28.25503157398047,9,3,33.90094967857471
0,0.8140062375956904,28.319874255551913,9,3,32.77728681352087
0,0.8137227105188546,28.319874255551913,9,3,32.776685339856904
0,0.8134391834420187,28.319874255551913,9,3,33.951274847473044
0,0.8125886022115112,28.319874255551913,9,3,32.77427944520106
0,0.8120215480578395,28.352214623141066,9,3,33.16445044675874
0,0.8100368585199886,28.384427016362228,9,3,32.94640192857691
0,0.8097533314431529,28.384427016362228,9,3,32.94579580975546
0,0.809469804366317,28.384427016362228,9,3,32.3519345732506
0,0.8072015877516303,28.48174002487868,9,3,32.311007481074064
0,0.8069180606747944,28.48174002487868,9,3,32.310410891669406
0,0.8066345335979586,28.48174002487868,9,3,32.30981430226474
0,0.8063510065211228,28.48174002487868,9,3,32.30921771286009
0,0.8060674794442869,28.48174002487868,9,3,32.308621123455424
0,0.805783952367451,28.48174002487868,9,3,32.308024534050766
0,0.8052168982137794,28.513789661818123,9,3,32.1048101296596
0,0.8043663169832719,28.514205707242052,9,3,34.234568237559714
0,0.8037992628296002,28.546255344181493,9,3,31.89977100810722
0,0.8035157357527644,28.546255344181493,9,3,31.899180538388283
0,0.8032322086759286,28.546255344181493,9,3,31.898590068669357
0,0.8029486815990927,28.546255344181493,9,3,31.897999598950427
0,0.8023816274454211,28.578598958274128,9,3,31.698033061726612
0,0.8020981003685852,28.578598958274128,9,3,31.697445602810834
0,0.8012475191380777,28.578598958274128,9,3,31.695683226063515
0,0.8009639920612418,28.578598958274128,9,3,31.69509576714774
0,0.7995463566770626,28.610999006238654,9,3,31.50953120569851
0,0.7992628296002269,28.610999006238654,9,3,31.517702611509794
0,0.7986957754465551,28.643505703099112,9,3,31.188983088006157
0,0.7981287212928835,28.676043046068386,9,3,31.162229354288876
0,0.7978451942160476,28.676043046068386,9,3,31.170300348617857
0,0.7975616671392118,28.676043046068386,9,3,30.647336055926566
0,0.7969946129855401,28.708377575596785,9,3,31.00488505599427
0,0.7958605046781968,28.676043046068386,9,3,30.694937222668397
0,0.7950099234476893,28.740560505641188,9,3,30.35460578267327
0,0.7944428692940175,28.773032679236508,9,3,30.190163966369152
0,0.7935922880635101,28.740849749192098,9,3,30.912433403070608
0,0.7930252339098384,28.773032679236508,9,3,30.229129782491693
0,0.7924581797561667,28.805779820001877,9,3,31.11087447850555
0,0.7921746526793308,28.80555563527014,9,3,30.582518229529448
0,0.7913240714488233,28.80555563527014,9,3,30.097106754085754
0,0.79018996314148,28.837962750046284,9,3,29.95185460952981
0,0.7899064360646442,28.837962750046284,9,3,30.46326603123543
0,0.7887723277573008,28.87034109757637,9,3,28.786264413379072
0,0.788488800680465,28.870672696790745,9,3,31.353871672593097
0,0.7882052736036291,28.87034109757637,9,3,29.831415467446526
0,0.7873546923731216,28.90305104432083,9,3,30.17328603507983
0,0.7870711652962858,28.90305104432083,9,3,29.687770460704506
0,0.7853700028352708,28.967783139132436,9,3,29.876674520337165
0,0.7836688403742558,28.967783139132436,9,3,29.922570877165857
0,0.7825347320669124,29.000097212620535,9,3,29.7806427539742
0,0.7822512049900765,29.000097212620535,9,3,29.788248142780358
0,0.7819676779132407,29.000097212620535,9,3,29.79585353158651
0,0.7808335696058973,29.032630453913928,9,3,29.461388400377697
0,0.7799829883753898,29.032630453913928,9,3,29.676994911031024
0,0.7794159342217182,29.065206578374287,9,3,29.828821318922014
0,0.7791324071448823,29.065138100750136,9,3,29.223796913141452
0,0.7788488800680465,29.065206578374287,9,3,29.53671919895703
0,0.7782818259143748,29.097714225210495,9,3,29.383444415595513
0,0.777998298837539,29.097714225210495,9,3,29.875582105786123
0,0.7774312446838673,29.130181712150574,9,3,29.239541264475683
0,0.7760136092996881,29.16269085106859,9,3,29.111827754237293
0,0.7757300822228523,29.16269085106859,9,3,29.119219196052235
0,0.7748795009923448,29.1951334093668,9,3,28.978525145199576
0,0.7740289197618373,29.1951334093668,9,3,29.17822548290287
0,0.7731783385313298,29.1951334093668,9,3,28.746094330794197
0,0.7723277573008223,29.227826917519582,9,3,30.15688010717351
0,0.7720442302239864,29.227535257436667,9,3,28.44440114057083
0,0.7717607031471505,29.227535257436667,9,3,27.646873965226956
0,0.7714771760703147,29.227826917519582,9,3,30.179016689287355
0,0.770910121916643,29.26022876558945,9,3,28.758919076839593
0,0.7706265948398072,29.26022876558945,9,3,28.766187854946356
0,0.7703430677629713,29.26022876558945,9,3,28.773456633053115
0,0.7700595406861356,29.26022876558945,9,3,28.338501821082197
0,0.7694924865324638,29.29260634562118,9,3,28.199652073606675
0,0.7663736886872696,29.357317697688817,9,3,27.97589883659608
0,0.7660901616104338,29.357317697688817,9,3,28.4125202296031
0,0.765806634533598,29.357317697688817,9,3,27.989983923162022
0,0.7655231074567621,29.357317697688817,9,3,27.997026466444993
0,0.7649560533030905,29.389842459234718,9,3,27.86152677781356
0,0.7618372554578963,29.454713784098228,9,3,28.061705550745035
0,0.7615537283810604,29.454713784098228,9,3,28.068741507516116
0,0.7612702013042245,29.454713784098228,9,3,28.075777464287196
0,0.7609866742273887,29.454713784098228,9,3,28.08281342105828
0,0.7607031471505529,29.454713784098228,9,3,28.08984937782936
0,0.760419620073717,29.454713784098228,9,3,28.09688533460044
0,0.7601360929968812,29.454713784098228,9,3,28.103921291371524
0,0.7598525659200454,29.454713784098228,9,3,28.110957248142608
0,0.7595690388432095,29.454713784098228,9,3,28.117993204913684
0,0.7590019846895378,29.487425546134347,9,3,27.861787545633405
0,0.7578678763821945,29.52016631415921,9,3,27.85948941653296
0,0.7575843493053587,29.52016631415921,9,3,27.866450337531855
0,0.7573008222285228,29.52016631415921,9,3,27.87341125853075
0,0.757017295151687,29.52016631415921,9,3,27.880372179529644
0,0.7564502409980153,29.552669948150978,9,3,27.747144729792716
0,0.7555996597675078,29.52016631415921,9,3,27.915176784524135
0,0.7547490785370002,29.552669948150978,9,3,27.105881500630996
0,0.7544655514601645,29.55283865851632,9,3,28.484789937642365
0,0.753614970229657,29.617734017268123,9,3,27.52571830247353
0,0.7533314431528211,29.617734017268123,9,3,27.532570294925105
0,0.7524808619223136,29.617734017268123,9,3,27.553126272279837
0,0.7521973348454778,29.617734017268123,9,3,27.559978264731413
0,0.7519138077686419,29.617734017268123,9,3,27.566830257182986
0,0.751630280691806,29.617734017268123,9,3,27.573682249634565
0,0.7513467536149703,29.617734017268123,9,3,27.58053424208614
0,0.7507796994612985,29.650311948640223,9,3,28.012113638132043
0,0.7504961723844628,29.650171977875676,9,3,27.458040368594286
0,0.7502126453076269,29.650171977875676,9,3,26.80460773259637
0,0.749929118230791,29.65033807201988,9,3,27.4709444076633
0,0.7490785370002835,29.682749909247775,9,3,27.24610794816488
0,0.7473773745392684,29.715353963999533,9,3,27.249232154529622
0,0.7470938474624327,29.715353963999533,9,3,27.255978519404024
0,0.7468103203855968,29.715353963999533,9,3,27.262724884278427
0,0.746526793308761,29.715353963999533,9,3,27.269471249152826
0,0.7462432662319252,29.715353963999533,9,3,27.27621761402722
0,0.7459597391550893,29.715353963999533,9,3,26.893452736492716
0,0.7456762120782535,29.715353963999533,9,3,26.900102785403572
0,0.7453926850014176,29.715353963999533,9,3,27.296456708650428
0,0.744825630847746,29.74788986382174,9,3,27.170158642042267
0,0.7442585766940742,29.812773207997783,9,3,26.908898678595204
0,0.7422738871562234,29.812773207997783,9,3,26.576321495957348
0,0.7419903600793876,29.812773207997783,9,3,26.962051893503187
0,0.74113977884888,29.812773207997783,9,3,26.981984349093683
0,0.7408562517720443,29.812773207997783,9,3,26.988628500957176
0,0.7405727246952084,29.812773207997783,9,3,26.99527265282068
0,0.7402891976183725,29.812773207997783,9,3,26.62217648074531
0,0.7391550893110292,29.87777548892682,9,3,24.862703794447313
0,0.7388715622341934,29.87818399428944,9,3,28.2686967156338
0,0.7385880351573575,29.877795633322652,9,3,25.298069430220743
0,0.73773745392685,29.87777548892682,9,3,24.894757321162665
0,0.7371703997731783,29.910490954270568,9,3,26.669132491579944
0,0.7368868726963425,29.910490954270568,9,3,26.30606303831769
0,0.7366033456195067,29.910490954270568,9,3,26.312517046633328
0,0.7363198185426708,29.910490954270568,9,3,26.31897105494897
0,0.7360362914658349,29.910490954270568,9,3,26.695311253807965
0,0.7351857102353275,29.910490954270568,9,3,26.714945325478983
0,0.7346186560816558,29.94313749657499,9,3,26.59483893558359
0,0.7340516019279841,29.97551431834442,9,3,26.477006735197527
0,0.7332010206974766,29.97551431834442,9,3,26.49644715740663
0,0.7323504394669691,29.97551431834442,9,3,26.515887579615743
0,0.7317833853132975,30.008009564442062,9,3,21.969719999848014
0,0.7297986957754465,30.040587323366378,9,3,22.462097332243104
0,0.7283810603912674,30.073147740666062,9,3,22.050309661657895
0,0.7280975333144315,30.073147740666062,9,3,22.35259584235166
0,0.7258293166997448,30.073147740666062,9,3,22.35259584235166
0,0.7241281542387298,30.13858497406295,9,3,22.135721045823047
0,0.7232775730082223,30.138645459190315,9,3,22.35101786850227
0,0.7229940459313865,30.13858497406295,9,3,21.92095358151299
0,0.722143464700879,30.17132755720249,9,3,22.02877365601273
0,0.7218599376240431,30.17132755720249,9,3,22.02877365601273
0,0.7215764105472072,30.17132755720249,9,3,22.02877365601273
0,0.7212928834703715,30.17132755720249,9,3,22.02877365601273
0,0.7210093563935356,30.17132755720249,9,3,22.02877365601273
0,0.7204423022398639,30.204013149635,9,3,21.923036456870218
0,0.7201587751630281,30.204013149635,9,3,21.923036456870218
0,0.7198752480861922,30.204013149635,9,3,21.923036456870218
0,0.7193081939325205,30.236375521401555,9,3,21.81933850959914
0,0.718457612702013,30.236687305389285,9,3,21.81834423056405
0,0.7181740856251771,30.236687305389285,9,3,22.918162951076063
0,0.7178905585483414,30.236375521401555,9,3,20.738266132349242
0,0.7176070314715055,30.236687305389285,9,3,21.81834423056405
0,0.7164729231641622,30.269049677155838,9,3,22.008881531853092
0,0.7161893960873263,30.269049677155838,9,3,20.004403511422634
0,0.7156223419336547,30.301655539684347,9,3,20.736247516652476
0,0.7142047065494754,30.301910843459098,9,3,21.61231647269837
0,0.7139211794726397,30.301910843459098,9,3,22.806057393881584
0,0.7127870711652963,30.334516705987607,9,3,21.798483224503276
0,0.7125035440884604,30.334516705987607,9,3,21.510770674074944
0,0.7122200170116246,30.334516705987607,9,3,21.510770674074944
0,0.7119364899347888,30.334516705987607,9,3,21.510770674074944
0,0.711652962857953,30.334516705987607,9,3,21.798483224503276
0,0.7113694357811171,30.334516705987607,9,3,21.798483224503276
0,0.7102353274737737,30.39961155777489,9,3,21.59322523118012
0,0.7093847462432662,30.39961155777489,9,3,21.59322523118012
0,0.7082506379359229,30.399602840527322,9,3,21.563141637120758
0,0.7071165296285795,30.43214926185064,9,3,21.212327141793807
0,0.7068330025517436,30.43214926185064,9,3,21.492066604490805
0,0.7065494754749079,30.43214926185064,9,3,21.492066604490805
0,0.7056988942444004,30.43214926185064,9,3,21.492066604490805
0,0.7048483130138928,30.43214926185064,9,3,21.492066604490805
0,0.7042812588602212,30.465114431562636,9,3,23.065179072860108
0,0.7037142047065494,30.497831711467956,9,3,21.29071787321447
0,0.7034306776297137,30.497831711467956,9,3,22.097071475576058
0,0.7025800963992062,30.497595953831567,9,3,20.49524513444981
0,0.7017295151686986,30.497831711467956,9,3,22.097071475576058
0,0.7011624610150269,30.530313233736887,9,3,20.920479147221645
0,0.7005954068613552,30.56296395784084,9,3,21.09474049896599
0,0.7003118797845195,30.56296395784084,9,3,21.09474049896599
0,0.6983271902466686,30.56296395784084,9,3,21.13029968514807
0,0.6980436631698327,30.56296395784084,9,3,20.866229687741207
0,0.6977601360929969,30.56296395784084,9,3,21.14235364656572
0,0.6971930819393252,30.595612311328306,9,3,21.057246837748423
0,0.6969095548624894,30.595612311328306,9,3,21.06324618614559
0,0.6966260277856535,30.595612311328306,9,3,21.06924553454276
0,0.6946413382478027,30.595612311328306,9,3,20.84268568869497
0,0.6943578111709668,30.595612311328306,9,3,20.84860871961187
0,0.6935072299404593,30.628278066780208,9,3,20.514632681466765
0,0.6929401757867877,30.661101822621784,9,3,20.6900242340741
0,0.6923731216331159,30.628436067169883,9,3,20.795264168062882
0,0.6918060674794443,30.661101822621784,9,3,21.26415917213671
0,0.6915225404026084,30.66101563399863,9,3,20.699242032700365
0,0.6912390133257726,30.661101822621784,9,3,20.98985119383432
0,0.6906719591721009,30.693681389450536,9,3,20.906790579111778
0,0.6903884320952651,30.693681389450536,9,3,20.36744292099404
0,0.6901049050184292,30.693768651226048,9,3,21.206690977290084
0,0.6898213779415934,30.693681389450536,9,3,20.924544127383953
0,0.6895378508647576,30.693681389450536,9,3,20.3612150819261
0,0.6892543237879217,30.693854839849198,9,3,21.51034211070951
0,0.6889707967110859,30.693681389450536,9,3,20.942297675656118
0,0.6886872696342501,30.693681389450536,9,3,20.37888814722329
0,0.6878366884037426,30.726434406677953,9,3,20.8711062849577
0,0.686986107173235,30.726434406677953,9,3,20.888779649453035
0,0.6850014176353841,30.791538925262486,9,3,20.74345250524986
0,0.6847178905585484,30.791538925262486,9,3,20.74929120909084
0,0.6838673093280409,30.791538925262486,9,3,20.766807320613786
0,0.6833002551743691,30.824221359252068,9,3,20.68591950211356
0,0.6830167280975333,30.824221359252068,9,3,20.691732242420276
0,0.6827332010206975,30.824221359252068,9,3,20.697544982726992
0,0.6796144031755033,30.856908766946503,9,3,20.913594595863948
0,0.6793308760986674,30.856752374227025,9,3,19.927746536555517
0,0.6790473490218316,30.856908766946503,9,3,21.186194326070137
0,0.6787638219449957,30.856752374227025,9,3,19.939133533704496
0,0.6776297136376523,30.889439781921464,9,3,20.618874951860654
0,0.6770626594839807,30.922293096745406,9,3,20.289269795734416
0,0.6756450240998015,30.922293096745406,9,3,20.31760174515565
0,0.6753614970229657,30.922293096745406,9,3,20.573644672188568
0,0.6750779699461299,30.922293096745406,9,3,20.5793808702881
0,0.674794442869294,30.922293096745406,9,3,20.58511706838764
0,0.6742273887156224,30.955156088903664,9,3,20.505941078760557
0,0.673093280408279,30.922293096745406,9,3,20.368599254113878
0,0.6722426991777715,30.98786912591709,9,3,19.48638742629686
0,0.6719591721009356,30.988178869902715,9,3,20.461137868799515
0,0.6702580096399207,31.020891906916138,9,3,20.406243825204918
0,0.6696909554862489,30.988178869902715,9,3,20.506625054583086
0,0.6694074284094131,30.988178869902715,9,3,20.512310952806033
0,0.6682733201020697,31.053440137539486,9,3,20.357903971432382
0,0.6677062659483981,31.020891906916138,9,3,20.457195075857562
0,0.6671392117947264,31.053440137539486,9,3,20.380451720522824
0,0.6660051034873831,31.086084829531586,9,3,20.073356318803835
0,0.6648709951800397,31.053440137539486,9,3,20.42554721870371
0,0.6645874681032039,31.053440137539486,9,3,20.431184155976318
0,0.664303941026368,31.053440137539486,9,3,20.43682109324893
0,0.6631698327190246,31.086084829531586,9,3,20.128815395027484
0,0.662602778565353,31.118795154174006,9,3,19.30478061321762
0,0.6614686702580096,31.118795154174006,9,3,20.317660072412217
0,0.6603345619506663,31.151762157515318,9,3,20.25251029844061
0,0.6600510348738304,31.151762157515318,9,3,20.258075043342366
0,0.6592004536433229,31.151762157515318,9,3,20.27476927804763
0,0.6589169265664871,31.151762157515318,9,3,20.280334022949386
0,0.6583498724128154,31.184641224121293,9,3,21.397033695834125
0,0.6574992911823079,31.184641224121293,9,3,20.221394425515264
0,0.6572157641054721,31.184641224121293,9,3,20.47064298262448
0,0.6569322370286362,31.184641224121293,9,3,20.476250758890416
0,0.6560816557981287,31.184641224121293,9,3,20.49307408768823
0,0.6557981287212928,31.184641224121293,9,3,20.498681863954165
0,0.6532463850297704,31.249870246317585,9,3,19.899265532381946
0,0.6526793308760986,31.21729376551046,9,3,20.70864851977451
0,0.6515452225687554,31.282677440301168,9,3,20.32081454244584
0,0.6512616954919195,31.282677440301168,9,3,20.326351071665343
0,0.6509781684150836,31.282677440301168,9,3,20.33188760088484
0,0.650411114261412,31.249870246317585,9,3,20.42998219784447
0,0.6498440601077403,31.282677440301168,9,3,20.354033717762835
0,0.6492770059540686,31.315185844372934,9,3,20.279511705268096
0,0.6487099518003969,31.282677440301168,9,3,20.37617983464083
0,0.6472923164162178,31.348011428386673,9,3,20.232237470024828
0,0.6467252622625461,31.31550302431491,9,3,21.05403667443178
0,0.6464417351857102,31.315185844372934,9,3,20.33464472534595
0,0.6461582081088744,31.315185844372934,9,3,19.37799342343901
0,0.6453076268783668,31.315185844372934,9,3,19.39440599468047
0,0.6441735185710236,31.380985598220253,9,3,19.972250575472465
0,0.6436064644173518,31.348011428386673,9,3,18.90206806548745
0,0.643322937340516,31.34847719414849,9,3,20.307880332122465
0,0.6424723561100085,31.34847719414849,9,3,20.32434948163497
0,0.6421888290331726,31.34847719414849,9,3,20.09284400678964
0,0.641621774879501,31.380985598220253,9,3,20.256045314172077
0,0.6413382478026651,31.380985598220253,9,3,20.026284690151417
0,0.6407711936489935,31.413740441042965,9,3,20.187671899941254
0,0.6404876665721576,31.413740441042965,9,3,20.193115960890825
0,0.6402041394953218,31.413740441042965,9,3,20.198560021840393
0,0.6393535582648143,31.41388718219115,9,3,20.65859246380558
0,0.6390700311879784,31.413740441042965,9,3,20.22033626563867
0,0.6387865041111426,31.413740441042965,9,3,19.99193642685185
0,0.6385029770343068,31.413740441042965,9,3,20.23122438753781
0,0.6373688687269634,31.413740441042965,9,3,20.018842019281486
0,0.6362347604196201,31.446642025013862,9,3,19.957502366189065
0,0.6359512333427843,31.446642025013862,9,3,19.962861276243896
0,0.6353841791891126,31.47932628213025,9,3,20.52534350594439
0,0.6351006521122767,31.47911253672376,9,3,19.260147452523896
0,0.6348171250354409,31.479329863578272,9,3,19.90253626101455
0,0.6345335979586051,31.479329863578272,9,3,19.907873287704742
0,0.6342500708817692,31.479329863578272,9,3,19.913210314394938
